order_id,order_date,product,revenue,quantity
ORD200944,2024-12-16 00:00:00,Laptop,426.22,2
ORD200510,2024-12-16 00:00:00,Printer,376.76,1
ORD200153,2024-12-18 00:00:00,Chair,534.48,4
ORD200427,2024-12-18 00:00:00,Desk,161.24,1
ORD200320,2024-12-19 00:00:00,Printer,625.51,1
ORD200429,2024-12-19 00:00:00,Printer,515.19,4
ORD200038,2024-12-19 00:00:00,Laptop,245.89,1
ORD200613,2024-12-19 00:00:00,Laptop,230.36,2
ORD200664,2024-12-19 00:00:00,Laptop,194.75,4
ORD200887,2024-12-19 00:00:00,Chair,171.66,3
ORD200925,2024-12-20 00:00:00,Monitor,502.47,5
ORD200072,2024-12-22 00:00:00,Tablet,589.44,4
ORD200369,2024-12-22 00:00:00,Monitor,375.25,5
ORD201169,2024-12-23 00:00:00,Chair,525.43,1
ORD201033,2024-12-24 00:00:00,Monitor,370.85,1
ORD200329,2024-12-25 00:00:00,Chair,283.16,4
ORD201097,2024-12-26 00:00:00,Monitor,506.45,5
ORD200570,2024-12-27 00:00:00,Desk,362.14,2
ORD200108,2024-12-28 00:00:00,Laptop,48.38,5
ORD200051,2024-12-30 00:00:00,Tablet,388.33,1
ORD200408,2025-01-01 00:00:00,Printer,412.53,3
ORD201147,2025-01-02 00:00:00,Chair,588.3,2
ORD200152,2025-01-02 00:00:00,Chair,399.04,2
ORD200438,2025-01-03 00:00:00,Tablet,459.34,3
ORD200211,2025-01-03 00:00:00,Printer,193.58,3
ORD200168,2025-01-04 00:00:00,Printer,594.96,1
ORD200595,2025-01-10 00:00:00,Printer,385.16,2
ORD201043,2025-01-11 00:00:00,Tablet,179.96,2
ORD200292,2025-01-15 00:00:00,Monitor,65.95,1
ORD200391,2025-01-16 00:00:00,Laptop,527.46,2
ORD200375,2025-01-16 00:00:00,Monitor,95.03,4
ORD200648,2025-01-18 00:00:00,Monitor,575.83,2
ORD200917,2025-01-20 00:00:00,Laptop,383.82,5
ORD200097,2025-01-21 00:00:00,Tablet,619.52,5
ORD200203,2025-01-21 00:00:00,Printer,356.84,3
ORD200130,2025-01-22 00:00:00,Desk,501.3,3
ORD200199,2025-01-23 00:00:00,Phone,625.0,1
ORD200741,2025-01-23 00:00:00,Monitor,332.64,5
ORD200196,2025-01-24 00:00:00,Desk,217.13,4
ORD200103,2025-01-25 00:00:00,Phone,218.43,4
ORD200405,2025-01-26 00:00:00,Monitor,451.97,4
ORD200323,2025-01-26 00:00:00,Laptop,150.17,1
ORD200114,2025-01-27 00:00:00,Monitor,498.48,5
ORD200609,2025-01-27 00:00:00,Chair,449.13,3
ORD200493,2025-01-28 00:00:00,Phone,420.26,1
ORD201061,2025-01-29 00:00:00,Laptop,131.7,5
ORD200382,2025-01-30 00:00:00,Printer,263.09,4
ORD200063,2025-02-02 00:00:00,Chair,564.86,1
ORD200185,2025-02-02 00:00:00,Laptop,210.7,1
ORD200988,2025-02-04 00:00:00,Desk,629.56,2
ORD201172,2025-02-04 00:00:00,Desk,131.96,3
ORD200697,2025-02-04 00:00:00,Printer,94.85,5
ORD200904,2025-02-05 00:00:00,Monitor,237.43,4
ORD200202,2025-02-06 00:00:00,Monitor,253.98,3
ORD200919,2025-02-07 00:00:00,Printer,374.6,2
ORD200685,2025-02-07 00:00:00,Desk,234.37,1
ORD200900,2025-02-07 00:00:00,Laptop,73.83,5
ORD200175,2025-02-08 00:00:00,Chair,68.34,5
ORD200513,2025-02-09 00:00:00,Tablet,94.88,3
ORD200914,2025-02-10 00:00:00,Desk,626.6,1
ORD200589,2025-02-10 00:00:00,Laptop,500.8,2
ORD201191,2025-02-10 00:00:00,Desk,376.43,4
ORD201064,2025-02-12 00:00:00,Laptop,198.81,4
ORD200365,2025-02-14 00:00:00,Phone,678.38,1
ORD200372,2025-02-14 00:00:00,Chair,483.53,3
ORD200351,2025-02-15 00:00:00,Laptop,64.66,1
ORD201141,2025-02-16 00:00:00,Chair,498.66,3
ORD201130,2025-02-16 00:00:00,Laptop,323.45,2
ORD200523,2025-02-18 00:00:00,Desk,657.79,4
ORD200539,2025-02-18 00:00:00,Desk,531.72,3
ORD200760,2025-02-18 00:00:00,Desk,39.56,1
ORD200157,2025-02-21 00:00:00,Monitor,564.58,2
ORD200730,2025-02-22 00:00:00,Phone,474.6,1
ORD200746,2025-02-24 00:00:00,Desk,661.89,3
ORD201022,2025-02-24 00:00:00,Tablet,450.98,3
ORD200549,2025-02-25 00:00:00,Monitor,629.88,4
ORD200089,2025-02-25 00:00:00,Printer,455.33,5
ORD200473,2025-02-25 00:00:00,Chair,14.93,2
ORD200528,2025-02-26 00:00:00,Chair,628.89,1
ORD200952,2025-02-27 00:00:00,Monitor,503.39,3
ORD200039,2025-02-27 00:00:00,Printer,256.46,3
ORD200283,2025-02-28 00:00:00,Laptop,540.33,4
ORD200661,2025-02-28 00:00:00,Tablet,424.89,3
ORD200984,2025-02-28 00:00:00,Desk,77.64,1
ORD201139,2025-03-01 00:00:00,Chair,501.82,3
ORD201029,2025-03-01 00:00:00,Desk,87.06,1
ORD200482,2025-03-02 00:00:00,Monitor,381.41,3
ORD200706,2025-03-02 00:00:00,Desk,228.09,5
ORD200335,2025-03-03 00:00:00,Tablet,205.86,3
ORD200708,2025-03-04 00:00:00,Printer,665.11,1
ORD200166,2025-03-04 00:00:00,Chair,86.29,3
ORD200477,2025-03-05 00:00:00,Phone,253.74,2
ORD200898,2025-03-05 00:00:00,Monitor,158.37,3
ORD201051,2025-03-05 00:00:00,Monitor,26.43,5
ORD200344,2025-03-06 00:00:00,Tablet,623.34,3
ORD200615,2025-03-07 00:00:00,Monitor,460.14,5
ORD201077,2025-03-07 00:00:00,Printer,305.16,3
ORD200732,2025-03-07 00:00:00,Laptop,132.05,1
ORD200191,2025-03-08 00:00:00,Laptop,488.87,2
ORD200826,2025-03-08 00:00:00,Printer,463.81,3
ORD200079,2025-03-10 00:00:00,Tablet,311.91,2
ORD201162,2025-03-11 00:00:00,Phone,224.37,2
ORD200920,2025-03-12 00:00:00,Tablet,428.09,2
ORD200747,2025-03-12 00:00:00,Tablet,259.58,2
ORD200880,2025-03-12 00:00:00,Laptop,233.7,4
ORD200693,2025-03-12 00:00:00,Monitor,176.58,1
ORD200496,2025-03-14 00:00:00,Printer,201.21,3
ORD200833,2025-03-14 00:00:00,Phone,78.29,5
ORD201127,2025-03-15 00:00:00,Printer,602.75,3
ORD201089,2025-03-15 00:00:00,Tablet,599.74,2
ORD200822,2025-03-15 00:00:00,Phone,479.56,1
ORD200188,2025-03-15 00:00:00,Chair,363.91,2
ORD201038,2025-03-15 00:00:00,Tablet,362.53,3
ORD200813,2025-03-15 00:00:00,Laptop,292.54,5
ORD200426,2025-03-16 00:00:00,Monitor,57.45,5
ORD200207,2025-03-18 00:00:00,Phone,121.96,1
ORD200182,2025-03-19 00:00:00,Desk,600.54,1
ORD200584,2025-03-21 00:00:00,Chair,145.05,4
ORD200777,2025-03-21 00:00:00,Chair,64.49,5
ORD200030,2025-03-22 00:00:00,Monitor,426.7,2
ORD200924,2025-03-22 00:00:00,Printer,268.43,5
ORD200569,2025-03-22 00:00:00,Desk,250.68,5
ORD201087,2025-03-23 00:00:00,Laptop,693.07,4
ORD200537,2025-03-23 00:00:00,Tablet,247.47,3
ORD200018,2025-03-26 00:00:00,Desk,431.44,1
ORD200825,2025-03-26 00:00:00,Desk,271.69,5
ORD200054,2025-03-27 00:00:00,Chair,280.25,1
ORD200353,2025-03-28 00:00:00,Tablet,630.82,1
ORD200229,2025-03-28 00:00:00,Tablet,562.61,1
ORD200800,2025-03-28 00:00:00,Tablet,68.39,1
ORD200276,2025-03-29 00:00:00,Printer,600.57,2
ORD200705,2025-03-30 00:00:00,Monitor,49.08,2
ORD200462,2025-03-31 00:00:00,Phone,252.68,1
ORD200294,2025-04-01 00:00:00,Phone,297.71,2
ORD200008,2025-04-02 00:00:00,Phone,134.28,2
ORD200677,2025-04-03 00:00:00,Tablet,22.07,5
ORD200170,2025-04-04 00:00:00,Desk,662.94,4
ORD200172,2025-04-06 00:00:00,Printer,254.12,1
ORD200415,2025-04-06 00:00:00,Chair,184.15,1
ORD200286,2025-04-07 00:00:00,Monitor,139.45,3
ORD200879,2025-04-08 00:00:00,Phone,547.67,2
ORD200564,2025-04-08 00:00:00,Desk,364.28,5
ORD200401,2025-04-09 00:00:00,Printer,538.68,1
ORD200023,2025-04-09 00:00:00,Phone,273.25,4
ORD200412,2025-04-11 00:00:00,Tablet,133.01,5
ORD200099,2025-04-12 00:00:00,Printer,201.58,1
ORD200749,2025-04-13 00:00:00,Laptop,518.39,1
ORD200216,2025-04-15 00:00:00,Monitor,496.0,4
ORD200774,2025-04-15 00:00:00,Chair,20.54,3
ORD200939,2025-04-16 00:00:00,Laptop,521.4,2
ORD200267,2025-04-17 00:00:00,Chair,468.51,5
ORD200767,2025-04-18 00:00:00,Tablet,323.22,2
ORD200658,2025-04-18 00:00:00,Printer,46.36,2
ORD200471,2025-04-19 00:00:00,Desk,551.27,5
ORD200475,2025-04-19 00:00:00,Tablet,438.62,2
ORD200245,2025-04-20 00:00:00,Laptop,223.3,1
ORD200044,2025-04-21 00:00:00,Phone,550.18,2
ORD200282,2025-04-22 00:00:00,Printer,637.79,4
ORD200899,2025-04-23 00:00:00,Printer,323.37,2
ORD200647,2025-04-24 00:00:00,Desk,339.39,3
ORD200395,2025-04-25 00:00:00,Phone,127.41,3
ORD201013,2025-04-26 00:00:00,Laptop,300.56,4
ORD200850,2025-04-27 00:00:00,Monitor,638.5,3
ORD200796,2025-04-29 00:00:00,Phone,579.55,3
ORD200146,2025-04-30 00:00:00,Tablet,411.49,2
ORD200453,2025-05-02 00:00:00,Tablet,675.57,1
ORD200219,2025-05-02 00:00:00,Laptop,61.97,5
ORD201096,2025-05-03 00:00:00,Tablet,464.92,2
ORD200370,2025-05-03 00:00:00,Phone,312.11,1
ORD200126,2025-05-03 00:00:00,Desk,275.5,4
ORD200532,2025-05-03 00:00:00,Laptop,41.0,2
ORD200414,2025-05-04 00:00:00,Desk,139.57,2
ORD200908,2025-05-06 00:00:00,Desk,697.93,2
ORD200967,2025-05-06 00:00:00,Tablet,638.92,5
ORD200147,2025-05-06 00:00:00,Laptop,465.18,2
ORD200842,2025-05-07 00:00:00,Laptop,364.14,3
ORD200111,2025-05-07 00:00:00,Desk,309.22,3
ORD200004,2025-05-08 00:00:00,Printer,626.01,4
ORD200036,2025-05-08 00:00:00,Laptop,534.43,2
ORD200243,2025-05-09 00:00:00,Chair,144.66,2
ORD200519,2025-05-10 00:00:00,Laptop,464.29,4
ORD201120,2025-05-10 00:00:00,Tablet,195.86,1
ORD201145,2025-05-12 00:00:00,Desk,571.53,3
ORD200315,2025-05-12 00:00:00,Tablet,91.67,5
ORD200883,2025-05-13 00:00:00,Printer,561.48,5
ORD200843,2025-05-13 00:00:00,Desk,430.06,3
ORD200508,2025-05-14 00:00:00,Phone,558.27,1
ORD200251,2025-05-15 00:00:00,Monitor,14.69,4
ORD200784,2025-05-16 00:00:00,Laptop,325.81,1
ORD200311,2025-05-17 00:00:00,Desk,489.37,5
ORD201025,2025-05-17 00:00:00,Chair,23.53,1
ORD200683,2025-05-18 00:00:00,Desk,652.48,4
ORD200798,2025-05-19 00:00:00,Phone,488.35,5
ORD200966,2025-05-20 00:00:00,Monitor,280.52,5
ORD200312,2025-05-24 00:00:00,Printer,66.31,5
ORD200457,2025-05-25 00:00:00,Desk,615.83,4
ORD200783,2025-05-26 00:00:00,Printer,438.34,1
ORD200261,2025-05-28 00:00:00,Phone,173.65,5
ORD200554,2025-05-30 00:00:00,Laptop,492.9,2
ORD200607,2025-05-31 00:00:00,Printer,634.05,4
ORD200140,2025-05-31 00:00:00,Chair,528.14,3
ORD200754,2025-05-31 00:00:00,Printer,452.05,2
ORD200870,2025-06-01 00:00:00,Phone,470.09,4
ORD200934,2025-06-01 00:00:00,Laptop,119.84,4
ORD200355,2025-06-03 00:00:00,Tablet,433.33,3
ORD200738,2025-06-04 00:00:00,Phone,485.37,2
ORD200495,2025-06-05 00:00:00,Phone,493.73,4
ORD200969,2025-06-05 00:00:00,Desk,440.34,1
ORD200987,2025-06-05 00:00:00,Phone,283.73,5
ORD200088,2025-06-05 00:00:00,Desk,114.81,3
ORD200200,2025-06-07 00:00:00,Tablet,433.26,5
ORD201190,2025-06-08 00:00:00,Desk,616.39,3
ORD201101,2025-06-08 00:00:00,Monitor,161.97,3
ORD201004,2025-06-09 00:00:00,Chair,246.91,4
ORD200973,2025-06-09 00:00:00,Desk,230.77,5
ORD200849,2025-06-09 00:00:00,Printer,214.35,4
ORD200071,2025-06-10 00:00:00,Monitor,434.45,3
ORD200285,2025-06-10 00:00:00,Phone,338.31,1
ORD200119,2025-06-11 00:00:00,Desk,534.67,2
ORD200504,2025-06-11 00:00:00,Monitor,464.5,2
ORD201154,2025-06-11 00:00:00,Monitor,198.63,3
ORD200518,2025-06-13 00:00:00,Printer,403.58,4
ORD200854,2025-06-13 00:00:00,Laptop,372.6,3
ORD200837,2025-06-14 00:00:00,Chair,655.55,5
ORD201182,2025-06-14 00:00:00,Chair,420.29,2
ORD200583,2025-06-15 00:00:00,Chair,154.37,3
ORD201193,2025-06-16 00:00:00,Tablet,687.89,1
ORD200006,2025-06-17 00:00:00,Laptop,664.42,1
ORD200965,2025-06-18 00:00:00,Laptop,578.28,4
ORD201002,2025-06-19 00:00:00,Tablet,699.88,4
ORD201115,2025-06-20 00:00:00,Laptop,336.32,2
ORD200133,2025-06-20 00:00:00,Chair,302.05,4
ORD200713,2025-06-21 00:00:00,Tablet,532.49,4
ORD200468,2025-06-21 00:00:00,Phone,418.36,1
ORD201044,2025-06-22 00:00:00,Printer,38.49,1
ORD200604,2025-06-22 00:00:00,Chair,32.62,3
ORD200676,2025-06-23 00:00:00,Laptop,422.34,2
ORD200134,2025-06-23 00:00:00,Laptop,199.7,2
ORD200163,2025-06-24 00:00:00,Tablet,641.39,1
ORD200342,2025-06-24 00:00:00,Monitor,466.42,5
ORD200918,2025-06-24 00:00:00,Laptop,368.25,5
ORD200055,2025-06-24 00:00:00,Printer,344.4,3
ORD201071,2025-06-24 00:00:00,Phone,255.14,2
ORD200064,2025-06-25 00:00:00,Printer,130.61,3
ORD200226,2025-06-27 00:00:00,Desk,588.05,3
ORD200773,2025-06-28 00:00:00,Phone,512.33,2
ORD200176,2025-06-28 00:00:00,Tablet,430.83,4
ORD201039,2025-06-28 00:00:00,Desk,299.23,2
ORD200882,2025-06-28 00:00:00,Phone,274.12,2
ORD200256,2025-06-30 00:00:00,Chair,75.81,5
ORD201107,2025-06-30 00:00:00,Tablet,63.21,2
